path,kind,size_bytes,sha256,tracked
tests/test_imports.py,test,612,0b9d1bbc389a29982d41051ab52a356501fdf5fddf3297a6f1902ae53d29a2e7,yes
tests/test_layered_summary_pipeline.py,test,23264,b28ebd95c17c8b61011bde042476d74ff9dbdb4f93167f75a12c08d07e1d5937,yes
tests/test_main_window_recovery.py,test,1702,c3540303e47c58fd32ff5d76fd56e488c238c2f15647473c8f4e85db1f596fa7,yes
tests/test_markdown_renderer.py,test,2380,1c2041ef95d508d29f10bb1a654d18d2114364ab2e4913b8655108cfe3f6263f,yes
tests/test_meeting_distance.py,test,2499,6ba68344a192053ebf956ddf7c1b54e80e4c3fa81958cd57e0d96298cc32025d,yes
tests/test_meeting_summary.py,test,3315,3402677a8a36219e82f12d18b32ead656f0de19a07ad924d5d811879a4abdbf2,yes
tests/test_ollama_runtime.py,test,7388,cd2c6d0420610053814dc14a7a5d03a001e6ce98e80324fec1922c9d6936db60,yes
tests/test_packaged_resources.py,test,4654,aa2cb365924a98cd24c5291557bb7d43b0bbdf6ef6fd76fdbbcf99b2d073151f,yes
tests/test_prepare_denoise_eval_case.py,test,3668,c28780db2fd58a383b104e82636812c9da8514316d91d4bf7cdf5778653dd5eb,yes
tests/test_prompt_defaults.py,test,5653,6bc35b3fa8fd48881ee7d7f2b87cc284b791f6b96352d0b3d7a479ea3ea2a5b6,yes
tests/test_punctuation.py,test,4216,9ab041dbe7cf348095089e39c9e9c9c2017b2062976ae3912a2b9e7d4683c82e,yes
tests/test_recording_session.py,test,11125,e29672791f7dee763e8d30cf5682ed188fad2b96f8b5a67d7cf624e5a3fe2afb,yes
tests/test_recording_shutdown.py,test,6637,71c4642a6f9726aad075312cec340b03eae834566b2965f53f973208372c620d,yes
tests/test_runtime_diagnostics.py,test,16151,132297fc4fc123dd49bdb268bfbc2bde2d2ab9eb62f53d86ba7e42a436bd9137,yes
tests/test_runtime_paths.py,test,1614,134c5650b02c30cb67e5ffd0969efd1fb971e029b8d496bfeee9aae3b3d29a58,yes
tests/test_scheduling.py,test,2099,46f7dc61b1e635234c2c8b1508876555390ac9186dcaf190961e15d5ff3669d4,yes
tests/test_settings.py,test,3488,135fbfc4702f3c505300471d24faa15ab0e045f91fdc0e4ebf7f3284f7dcab52,yes
tests/test_speaker_assignment.py,test,5959,cc5ddd2583c2b7391de108538728a09fe0ddc47505518e9d609e39ae54ea1898,yes
tests/test_splitter_pipeline.py,test,3988,4ffedd40d0cb2a570394e33724448334922905955372e4a637be18c3aa84191d,yes
tests/test_summary.py,test,3129,4b41d3aca8b8b310ae1fcc5f336f0af608218278a88d922b22300022ba9d3eaf,yes
tests/test_summary_claims_table.py,test,7004,127c1ca0e65d11822abe767339d97145c52ed0f9d8d8bdcc12f0a3398dd33d27,yes
tests/test_summary_impact_eval.py,test,5501,471e74e0dfd99919c0ba0b7c52763d16d8c2db0b8eddaa313ea9f87c09700ebd,yes
tests/test_summary_ui_runtime.py,test,6261,057a3b88108c2a07aceeec04ce3b02cb75c3f3ce5e42574ce22ca95c5fcaea51,yes
tests/test_transcript_io.py,test,12268,0cf2612beb49c5b8e7ee35b5fda6fcc41569373d1bb51d869bbf37632560e96b,yes
tests/test_transcript_review.py,test,11556,831e76d5b5e1933677eab4c60f630f3961adf81e6a77895c0510b7c454b6c8ef,yes
tests/test_transcript_review_table.py,test,9084,8fa5077a3b7a0ad3b0e507aab56ea0fe8032df6cd92c66faeff7062c8d716e9c,yes
tests/test_ui_state.py,test,7963,4dec0636a422c0ad4d53296e4e70106b1c396ef6f989d9f26e298f208bbed6fb,yes
tests/test_update_checker.py,test,741,8a3b7389bd84dd43f003470b6da73076b22655310fcf71f119941f47a0257a27,yes
tests/test_versioning.py,test,2619,ba534dd3369155069514dae8542b4d0c13bf14dc4f42365301854ac5cee33cb9,yes
uv.lock,artifact,918848,11a9538adc71b2a27e8dc7d5cb9cb0ba0a910b039acc325b91b48a7caee06ee5,yes
